category	category 2	point	word	phonetic symbol	katakana	translation	video_url 1	video_url 2	video_url 3	video_url 4	video_url 5	video_url 6	explain		
あ	ar vs ur	明るい「あー」 vs 暗い「あー」	far / fur	/fɑːr/ / /fɜːr/	ﾌｧｰ/ﾌｧｰ	遠い/毛皮	<iframe width="640" height="360" src="https://www.youtube.com/embed/HtlRNOv-Ivc" title="英語 heartとhurtの発音 (あかるい あー ar とくらいあー ur の発音）[#89]" frameborder="0" allow="accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share" referrerpolicy="strict-origin-when-cross-origin" allowfullscreen></iframe>						<div class="space-y-6"><h2 class="text-xl font-black text-slate-900 border-b-2 border-slate-900 pb-2">「heart と hurt」の発音</h2><section> <h3 class="font-bold text-lg text-slate-800 mb-2">1. 音の概要</h3> <p class="mb-3">似ているようで決定的に違う「あかるい ar」と「くらい ur」の音をマスターしましょう 。</p> <ul class="space-y-3 pl-2"> <li class="flex gap-2"><span class="text-slate-900">•</span><div><strong>特徴</strong>：<span class="manual-code">heart</span> は口を大きく開ける明るい響きですが 、<span class="manual-code">hurt</span> は最初から口を小さくして出すこもった音です 。</div></li> <li class="flex gap-2"><span class="text-slate-900">•</span><div><strong>単語</strong>：<span class="manual-code">heart</span>、<span class="manual-code">star</span>、<span class="manual-code">hurt</span>、<span class="manual-code">turn</span> 。</div></li> </ul> </section><hr class="border-slate-100"><section> <h3 class="font-bold text-lg text-slate-800 mb-2">2. 音の出し方</h3> <p class="mb-4">「口を閉じる」動きを意識するだけで、発音の質がガラリと変わります 。</p> <div class="space-y-4"> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">1</span> <div><strong>口・舌・喉・息の使い方</strong><p class="mt-1 text-sm"><span class="manual-code">heart</span> のような「あかるい ar」は、まず口を縦に大きく開けます 。その後、顎をリラックスさせて上に戻し、口を小さくしながら終わるのがポイントです 。舌は巻いても、巻かずに持ち上げるだけでも構いません 。</p></div> </div> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">2</span> <div><strong>意識する音の響き・強弱</strong><p class="mt-1 text-sm">音の終わりの「r」に向けて口を小さくしていくと、ぐっと英語らしい響きになります 。<span class="manual-code">hurt</span> などの「くらい ur」の場合は、最初から口を小さく開けたまま発音します 。</p></div> </div> </div> </section><hr class="border-slate-100"><section class="pb-6"> <h3 class="font-bold text-lg text-slate-800 mb-2">3. 日本人が意識すべきポイント</h3> <div class="space-y-5"> <div class="flex gap-3"><span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span><div><strong>似ている音との違い</strong>:<p class="mt-1 text-sm"><span class="manual-code">heart</span>（心臓）と <span class="manual-code">hurt</span>（痛む）はスペルが紛らわしいですが、口を大きく縦に開けるか、最初から小さく開けるかという「口のサイズ」で使い分けます 。</p></div></div> <div class="flex gap-3"><span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span><div><strong>カタカナ英語との違い</strong>:<p class="mt-1 text-sm">カタカナの「スター」や「バイカー」は口を開けっぱなしにすることが多いですが、英語には口を開けたまま終わる音はありません 。最後は必ず顎を戻して口を閉じることを忘れないでください 。</p></div></div> </div> </section> </div>		
あ	ar vs ur	明るい「あー」 vs 暗い「あー」	barn / burn	/bɑːrn/ / /bɜːrn/	ﾊﾞｰﾝ/ﾊﾞｰﾝ	納屋/焼く									
あ	ar vs ur	明るい「あー」 vs 暗い「あー」	heart / hurt	/hɑːrt/ / /hɜːrt/	ﾊｰﾄ/ﾊｰﾄ	心臓/痛む									
あ	ar vs ur	明るい「あー」 vs 暗い「あー」	star / stir	/stɑːr/ / /stɜːr/	ｽﾀｰ/ｽﾀｰ	星/かき混ぜる									
あ	ar vs ur	明るい「あー」 vs 暗い「あー」	dark / dirt	/dɑːrk/ / /dɜːrt/	ﾀﾞｰｸ/ﾀﾞｰﾄ	暗い/泥・汚れ									
あ	ar vs ur	明るい「あー」 vs 暗い「あー」	card / curd	/kɑːrd/ / /kɜːrd/	ｶｰﾄﾞ/ｶｰﾄﾞ	カード/凝乳									
あ	o, oo, ou	oなのに「あ」	son	/sʌn/	ｻﾝ	息子	<iframe width="640" height="360" src="https://www.youtube.com/embed/00xWel6nA6k" title="『あいうえおフォニックス』英語発音 くらい　あ　o 　oo　ou　のフォニックス  [#7]" frameborder="0" allow="accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share" referrerpolicy="strict-origin-when-cross-origin" allowfullscreen></iframe>						<div class="space-y-6"><h2 class="text-xl font-black text-slate-900 border-b-2 border-slate-900 pb-2">「くらい あ o oo ou」の発音</h2><section> <h3 class="font-bold text-lg text-slate-800 mb-2">1. 音の概要</h3> <p class="mb-3">英語の綴りが o, oo, ou であっても、例外的に「あ」と発音する身近な単語があります 。</p> <ul class="space-y-3 pl-2"> <li class="flex gap-2"><span class="text-slate-900">•</span><div><strong>特徴</strong>：発音記号では / ʌ / と表されることが多い音で、綴りから予想される音とは異なる例外的な読み方ですが、非常によく使う言葉に多く見られます 。</div></li> <li class="flex gap-2"><span class="text-slate-900">•</span><div><strong>単語</strong>：<span class="manual-code">month</span> 、<span class="manual-code">color</span> 、<span class="manual-code">blood</span> 、<span class="manual-code">touch</span> 。</div></li> </ul> </section><hr class="border-slate-100"><section> <h3 class="font-bold text-lg text-slate-800 mb-2">2. 音の出し方</h3> <p class="mb-4">綴りに惑わされず、リラックスして軽く音を出すのがコツです 。</p> <div class="space-y-4"> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">1</span> <div><strong>口・舌・喉・息の使い方</strong><p class="mt-1 text-sm">口を大きく開けすぎないように注意します 。軽く「あ」と言うのがポイントです 。</p></div> </div> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">2</span> <div><strong>意識する音の響き</strong><p class="mt-1 text-sm">綴りが o や oo であっても「お」や「う」の響きを作らず、あいまいで軽い「あ」の音を意識しましょう 。</p></div> </div> </div> </section><hr class="border-slate-100"><section class="pb-6"> <h3 class="font-bold text-lg text-slate-800 mb-2">3. 日本人が意識すべきポイント</h3> <div class="space-y-5"> <div class="flex gap-3"><span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span><div><strong>似ている音との違い</strong>:<p class="mt-1 text-sm">通常、oo は「う」や「うー」、ou は「あぅ」と読むのが一般的です 。しかし、oo で「あ」と読むのは <span class="manual-code">flood</span> と <span class="manual-code">blood</span> だけという非常に珍しい例外です 。</p></div></div> <div class="flex gap-3"><span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span><div><strong>カタカナ英語との違い</strong>:<p class="mt-1 text-sm">ローマ字のように o を「おう」と読まないように注意が必要です 。特に ou を「おう」と読むことはほとんどなく、大抵はこの「くらい あ」か「あぅ」になります 。</p></div></div> </div> </section> </div>		
あ	o, oo, ou	oなのに「あ」	love	/lʌv/	ﾗﾌﾞ	愛									
あ	o, oo, ou	oなのに「あ」	money	/ˈmʌni/	ﾏﾈｰ	お金									
あ	o, oo, ou	oなのに「あ」	month	/mʌnθ/	ﾏﾝｽ	月（カレンダー）									
あ	o, oo, ou	oなのに「あ」	blood	/blʌd/	ﾌﾞﾗｯﾄﾞ	血									
あ	o, oo, ou	oなのに「あ」	double	/ˈdʌbl/	ﾀﾞﾌﾞﾙ	二重の									
あ	i, ie	「あぃ」	ice	/aɪs/	ｱｲｽ	氷	<iframe width="640" height="360" src="https://www.youtube.com/embed/yl3SQjzoq0Q" title="『あいうえおフォニックス』英語発音 あぃ i  ie のフォニックス  [#8]" frameborder="0" allow="accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share" referrerpolicy="strict-origin-when-cross-origin" allowfullscreen></iframe>						<div class="space-y-6"><h2 class="text-xl font-black text-slate-900 border-b-2 border-slate-900 pb-2">「いー ie ei」の発音</h2><section> <h3 class="font-bold text-lg text-slate-800 mb-2">1. 音の概要</h3> <p class="mb-3">英語の綴りで "ie" や "ei" と書かれている場合、その多くは「いー」という長い音で発音されます。</p> <ul class="space-y-3 pl-2"> <li class="flex gap-2"><span class="text-slate-900">•</span><div><strong>特徴</strong>：基本的には "ie" と書かれますが、 "c" の後ろに来る時だけは "cei" という綴りになるというルールがあります。</div></li> <li class="flex gap-2"><span class="text-slate-900">•</span><div><strong>単語</strong>：<span class="manual-code">piece</span>、<span class="manual-code">field</span>、<span class="manual-code">believe</span>、<span class="manual-code">ceiling</span>。</div></li> </ul> </section><hr class="border-slate-100"><section> <h3 class="font-bold text-lg text-slate-800 mb-2">2. 音の出し方</h3> <p class="mb-4">スペルは少し複雑に見えますが、出す音自体は非常にシンプルです。</p> <div class="space-y-4"> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">1</span> <div><strong>口・舌・喉・息の使い方</strong><p class="mt-1 text-sm">日本語の「い」よりも口を少し横に引くイメージで、はっきりと「いー」と音を伸ばします。</p></div> </div> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">2</span> <div><strong>意識する音の響き</strong><p class="mt-1 text-sm">この音は綴りが異なっても、 "ee" や "ea"、あるいは語尾の "y" と全く同じ響きになります。</p></div> </div> </div> </section><hr class="border-slate-100"><section class="pb-6"> <h3 class="font-bold text-lg text-slate-800 mb-2">3. 日本人が意識すべきポイント</h3> <div class="space-y-5"> <div class="flex gap-3"><span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span><div><strong>似ている音との違い</strong>:<p class="mt-1 text-sm">"ie" という綴りは、常に「いー」と読むわけではなく、単語によっては「あぃ」という音に変わる場合があるため注意しましょう。</p></div></div> <div class="flex gap-3"><span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span><div><strong>カタカナ英語との違い</strong>:<p class="mt-1 text-sm">領収書を意味する <span class="manual-code">receipt</span> には、なぜか発音しない文字 "p" が含まれていますが、カタカナの「レシート」と同様に "p" は無視して発音するのが正解です。</p></div></div> </div> </section> </div>		
あ	i, ie	「あぃ」	bike	/baɪk/	ﾊﾞｲｸ	自転車									
あ	i, ie	「あぃ」	time	/taɪm/	ﾀｲﾑ	時間									
あ	i, ie	「あぃ」	life	/laɪf/	ﾗｲﾌ	生活・命									
あ	i, ie	「あぃ」	pie	/paɪ/	ﾊﾟｲ	パイ									
あ	i, ie	「あぃ」	white	/waɪt/	ﾎﾜｲﾄ	白い									
あ	igh	発音しない"gh"「あぃ」	night	/naɪt/	ﾅｲﾄ	夜	<iframe width="640" height="360" src="https://www.youtube.com/embed/h2b-LMEgLzY" title="『あいうえおフォニックス』英語発音 あぃ  igh のフォニックス  [#9]" frameborder="0" allow="accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share" referrerpolicy="strict-origin-when-cross-origin" allowfullscreen></iframe>						<div class="space-y-6"><h2 class="text-xl font-black text-slate-900 border-b-2 border-slate-900 pb-2">「あぃ igh」の発音</h2><section> <h3 class="font-bold text-lg text-slate-800 mb-2">1. 音の概要</h3> <p class="mb-3">英語の綴りに「igh」が含まれる場合、日本語の「あぃ」に近い音で発音されます。</p> <ul class="space-y-3 pl-2"> <li class="flex gap-2"><span class="text-slate-900">•</span><div><strong>特徴</strong>：綴りにある「gh」は発音せず、全体をひとつの音として読みます。これは昔の英語の名残りとされています。</div></li> <li class="flex gap-2"><span class="text-slate-900">•</span><div><strong>単語</strong>：<span class="manual-code">light</span>、<span class="manual-code">night</span>、<span class="manual-code">flight</span>、<span class="manual-code">high</span>。</div></li> </ul> </section><hr class="border-slate-100"><section> <h3 class="font-bold text-lg text-slate-800 mb-2">2. 音の出し方</h3> <p class="mb-4">綴りに惑わされず、発音しない文字を意識することが上達のポイントです。</p> <div class="space-y-4"> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">1</span> <div><strong>口・舌・喉・息の使い方</strong><p class="mt-1 text-sm">綴りの中にある「gh」は完全に無視し、発音しません。もともとは喉の奥から強く息を出して発音していましたが、17世紀ごろになくなった音と言われています。</p></div> </div> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">2</span> <div><strong>意識する音の響き・リズム</strong><p class="mt-1 text-sm">「igh」を含む単語はすべて1音節（1拍）です。日本語のように音を小分けにせず、一気に短く読むことを意識しましょう。</p></div> </div> </div> </section><hr class="border-slate-100"><section class="pb-6"> <h3 class="font-bold text-lg text-slate-800 mb-2">3. 日本人が意識すべきポイント</h3> <div class="space-y-5"> <div class="flex gap-3"><span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span><div><strong>似ている音との違い</strong>:<p class="mt-1 text-sm">綴りが違っても、「i」や「ie」、「y」も同じように「あぃ」と読むことがあります。フォニックスのルールとして、音の共通点を整理して覚えると効率的です。</p></div></div> <div class="flex gap-3"><span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span><div><strong>カタカナ英語との違い</strong>:<p class="mt-1 text-sm">特に <span class="manual-code">flight</span> を「フ・ラ・イ・ト」のように3拍で発音しないよう注意が必要です。カタカナ読みの癖を捨て、1拍で一気に発音するだけで、ぐっとネイティブらしい響きになります。</p></div></div> </div> </section> </div>		
